"","City","OtherName","Country","Latitude","Longitude","Certainty","year","pop"
"384","Ecbatana","","Iran","34.8053317919 ","48.51738769",1,-430,90000
"385","Elis","Eleia","Greece","37.89189226","21.37348005",1,-430,30000
"386","Gela","","Italy","37.08034","14.23068",1,-430,35000
"387","Jerusalem","","Israel","31.76904","35.21633",1,-430,49000
"388","Kerkira","Corfu, Corcyra,  Kérkira","Greece","39.583333","19.866667",2,-430,35000
"389","Lucheng","","China","36.316667","113.216667",3,-430,50000
"390","Luoyang","Honan","China","34.669722","112.442222",2,-430,100000
"391","Memphis","","Egypt","29.844722","31.250833",2,-430,100000
"392","Messina","","Italy","38.19327","15.54969",1,-430,38000
"393","Patna","","India","25.610533","85.14145",1,-430,100000
"394","Perspolis","","Iran","29.93448748","52.89096558",1,-430,50000
"395","Rome","","Italy","41.89474","12.4839",1,-430,35000
"396","Sardis","Sardes","Turkey","38.48226723","28.04759086",1,-430,35000
"397","Sidon","","Lebanon","33.55993","35.37564",1,-430,36000
"398","Sparti","Spárti, Sparta","Greece","37.08182158","22.4234456",1,-430,40000
"399","Susa","","Iran","32.19085","48.246028",1,-430,70000
"400","Suzhou","Soochow","China","31.3","120.6",1,-430,60000
"401","Syracuse","","Greece","37.06082237","15.29420264",2,-430,125000
"402","Taranto","Tartentum, Tarentum","Italy","40.47054509","17.24555378",3,-430,40000
"403","Tyre","","Lebanon","33.27333","35.19389",3,-430,35000
"404","Vaishali","Vaisali","India","25.6833","85.081782",3,-430,45000
"405","Varanasi","Benares","India","25.317645","82.973914",2,-430,54000
"406","Anyi","","China","28.8389","115.599",3,-400,100000
"407","Athens","","Greece","37.97945","23.71622",1,-400,100000
"408","Babylon","","Iraq","32.536389","44.420833",1,-400,200000
"409","Carthage","","Tunisia","36.858056","10.330833",3,-400,200000
"410","Ecbatana","","Iran","34.8053317919 ","48.51738769",1,-400,100000
"411","Handan","Ye","China","36.6","114.483333",3,-400,100000
"412","Kaifeng","","China","34.7986","114.30742",1,-400,200000
"413","Linzi","","China","36.8167","118.3",1,-400,200000
"414","Luoyang","Honan","China","34.669722","112.442222",1,-400,200000
"415","Memphis","","Egypt","29.844722","31.250833",2,-400,100000
"416","Pataliputra","near Patna","India","25.611","85.144",1,-400,100000
"417","Qufu","Lu","China","35.6","117.033333",1,-400,100000
"418","Rome","","Italy","41.89474","12.4839",1,-400,150000
"419","Samarkand","Sumarqand","Uzbekistan","39.6576","66.947561",1,-400,100000
"420","Shangqi","Shanghi","China","31.22222","121.45806",3,-400,130000
"421","Suzhou","Soochow","China","31.3","120.6",1,-400,100000
"422","Syracuse","","Greece","37.06082237","15.29420264",2,-400,120000
"423","Vaishali","","India","25.6833","85.081782",1,-400,100000
"424","Xinzheng","","China","34.233333","113.433333",1,-400,100000
"425","Yiyang","","China","28.583333","112.333333",1,-400,100000
"426","Alexandria","","Egypt","31.200092","29.918739",1,-300,300000
"427","Anyi","","China","28.8389","115.599",3,-300,100000
"428","Babylon","","Iraq","32.536389","44.420833",1,-300,100000
"429","Capua","","Italy","41.09971","14.22013",1,-300,100000
"430","Carthage","","Tunisia","36.858056","10.330833",3,-300,500000
"431","Jerusalem","","Israel","31.76904","35.21633",1,-300,100000
"432","Linzi","","China","36.8167","118.3",1,-300,350000
"433","Luoyang","Honan","China","34.669722","112.442222",1,-300,250000
"434","Memphis","","Egypt","29.844722","31.250833",2,-300,100000
"435","Pataliputra","near Patna","India","25.611","85.144",1,-300,400000
"436","Qufu","Lu","China","35.6","117.033333",1,-300,180000
"437","Rome","","Italy","41.89474","12.4839",1,-300,250000
"438","Samarkand","Sumarqand","Uzbekistan","39.6576","66.947561",1,-300,100000
"439","Seleucia","","Iraq","33.094444","44.522222",2,-300,100000
"440","Shangqi","Shanghi","China","31.22222","121.45806",3,-300,100000
"441","Suzhou","Soochow","China","31.3","120.6",1,-300,100000
"442","Syracuse","","Greece","37.06082237","15.29420264",2,-300,200000
"443","Taxilla","Taxila","Pakistan","33.75743141","72.82952293",1,-300,100000
"444","Tollan","Tula","Mexico","20.064156","-99.340803",2,-300,100000
"445","Vaishali","","India","25.6833","85.081782",1,-300,200000
"446","Xianyang","","China","34.35","108.716667",1,-300,100000
"447","Xinzheng","","China","34.233333","113.433333",1,-300,120000
"448","Yiyang","","China","28.583333","112.333333",1,-300,200000
"449","Alexandria","","Egypt","31.200092","29.918739",1,-200,300000
"450","Alexandria","","Egypt","31.200092","29.918739",1,-200,600000
"451","Antioch","","Syria/Turkey","36.20655","36.15722",2,-200,120000
"452","Antioch","","Turkey","36.20655","36.15722",2,-200,100000
"453","Balkh","","Afghanistan","36.75635","66.8972",1,-200,75000
"454","Carthage","","Tunisia","36.8581","10.3308",3,-200,150000
"455","Carthage","","Tunisia","36.858056","10.330833",3,-200,200000
"456","Changsha","","China","28.196111","112.972222",1,-200,38000
"457","Cyrene","near present-day Shahhat","Libya","32.81901498","21.85583296",3,-200,30000
"458","Ephesus","","Turkey","37.94049284","27.34104109",3,-200,40000
"459","Ephesus","","Turkey","37.94049284","27.34104109",3,-200,100000
"460","Izapa","","Mexico","14.92339814","-92.17999",1,-200,35000
"461","Jerusalem","","Israel","31.76904","35.21633",1,-200,100000
"462","Linzi","","China","36.8167","118.3",1,-200,100000
"463","Luoyang","Honan","China","34.669722","112.442222",2,-200,60000
"464","Luoyang","Honan","China","34.669722","112.442222",1,-200,200000
"465","Messina","","Italy","38.19327","15.54969",1,-200,35000
"466","Olbia","","Italy","40.9167","9.5",2,-200,30000
"467","Paithan","Prati??h?na","India","19.47506","75.38558",3,-200,60000
"468","Pataliputra","near Patna","India","25.611","85.144",1,-200,350000
"469","Patna","","India","25.610533","85.14145",1,-200,350000
"470","Pergamum","","Turkey","39.13225127","27.1836318",1,-200,35000
"471","Pergamum","","Turkey","39.13225127","27.1836318",1,-200,200000
"472","Rhodes","","Greece","36.4333","28.2167",2,-200,42000
"473","Rome","","Italy","41.89474","12.4839",1,-200,210000
"474","Seleucia","","Iraq","33.094444","44.522222",2,-200,200000
"475","Seleucia","","Iraq","33.094444","44.522222",2,-200,200000
"476","Sparti","Spárti, Sparta","Greece","37.08182158","22.4234456",1,-200,30000
"477","Syracuse","","Greece","37.06082237","15.29420264",2,-200,100000
"478","Taxilla","Taxila","Pakistan","33.75743141","72.82952293",1,-200,60000
"479","Taxilla","Taxila","Pakistan","33.75743141","72.82952293",1,-200,150000
"480","Tres Zapotes","","Mexico","18.466667","-95.433333",2,-200,30000
"481","Ujjain","","India","23.18239","75.77643",3,-200,100000
"482","Vaishali","","India","25.6833","85.081782",1,-200,100000
"483","Xian","Sian, Changan, Xi'an","China","34.341485","108.940404",1,-200,400000
"484","Xian","Sian, Changan, Xi'an","China","34.341485","108.940404",1,-200,100000
"485","Xianyang","","China","34.35","108.716667",1,-200,100000
"486","Alexandria","","Egypt","31.200092","29.918739",1,-100,1000000
"487","Ankara","Angora","Turkey","39.91987","32.85427",1,-100,34000
"488","Antioch","","Syria/Turkey","36.20655","36.15722",2,-100,150000
"489","Antioch","","Turkey","36.20655","36.15722",2,-100,125000
"490","Anuradhapura","Anuradha-Pura","Sri Lanka","8.31223","80.41306",1,-100,130000
"491","Anuradhapura","Anuradha-Pura","Sri Lanka","8.35","80.383333",1,-100,100000
"492","Apamea","","Turkey","35.41853326","36.40475674",3,-100,37000
"493","Apamea","","Turkey","35.41853326","36.40475674",3,-100,100000
"494","Athens","","Greece","37.97945","23.71622",1,-100,75000
"495","Cadiz","","Spain","36.52978","-6.29465",1,-100,62000
"496","Capua","","Italy","41.09971","14.22013",1,-100,36000
"497","Carthage","","Tunisia","36.8581","10.3308",3,-100,100000
"498","Chengdu","","China","30.66667","104.06667",1,-100,70000
"499","Corinth","","Greece","37.938636","22.932228",1,-100,50000
"500","Duhuang","Tunhuang","China","40.15","94.666667",2,-100,32000
"501","Ephesus","","Turkey","37.94049284","27.34104109",3,-100,51000
"502","Ephesus","","Turkey","37.94049284","27.34104109",3,-100,100000
"503","Gortyn","Gortys, Gortyna","Greece","35.06262738","24.94680958",1,-100,30000
"504","Istanbul","Constantinople, Byzantium","Turkey","41.005275","28.976944",1,-100,36000
"505","Jerusalem","","Israel","31.76904","35.21633",1,-100,100000
"506","Linzi","","China","36.8167","118.3",1,-100,100000
"507","London","","United Kingdom","51.511214","-0.119825",1,-100,30000
"508","Luoyang","Honan","China","34.669722","112.442222",1,-100,200000
"509","Lyon","","France","45.74846","4.84671",1,-100,50000
"510","Maoling","","China","34.335853","108.570328",3,-100,100000
"511","Milan","","Italy","45.465453","9.198786",1,-100,30000
"512","Nimes","Nîmes ","France","43.83333","4.35",1,-100,44000
"513","Ostia","","Italy","41.75551909","12.28966708",1,-100,30000
"514","Oxyrhyncus","","Egypt","28.53558797","30.65990829",2,-100,34000
"515","Pataliputra","near Patna","India","25.611","85.144",1,-100,200000
"516","Pergamum","","Turkey","39.13225127","27.1836318",1,-100,40000
"517","Pergamum","","Turkey","39.13225127","27.1836318",1,-100,100000
"518","Petra","","Jordan","30.325172","35.442581",1,-100,30000
"519","Qufu","Lu","China","35.6","117.033333",1,-100,100000
"520","Rome","","Italy","41.89474","12.4839",1,-100,400000
"521","Seleucia","","Iraq","33.094444","44.522222",2,-100,250000
"522","Seleucia","","Iraq","33.094444","44.522222",2,-100,300000
"523","Smyrna","Izmir","Turkey","38.41273","27.13838",1,-100,90000
"524","Taxilla","Taxila","Pakistan","33.75743141","72.82952293",1,-100,150000
"525","Teotihuacan","","Mexico","19.69291001","-98.84606",1,-100,45000
"526","Thessaloniki","Salonica, Thessalonica","Greece","40.63935","22.944606",1,-100,35000
"527","Vaishali","","India","25.6833","85.081782",1,-100,100000
"528","Xian","Sian, Changan, Xi'an","China","34.341485","108.940404",1,-100,400000
"529","Zafar","Dhafar","Yemen","14.21175142","44.40341925",2,-100,60000
"530","Alexandria","","Egypt","31.200092","29.918739",1,1,400000
"531","Antioch","","Turkey","36.20655","36.15722",2,1,270000
"532","Anuradhapura","Anuradha-Pura","Sri Lanka","8.35","80.383333",1,1,100000
"533","Apamea","","Turkey","35.41853326","36.40475674",3,1,130000
"534","Chengdu","","China","30.66667","104.06667",1,1,250000
"535","Ephesus","","Turkey","37.94049284","27.34104109",3,1,200000
"536","Jerusalem","","Israel","31.76904","35.21633",1,1,100000
"537","Linzi","","China","36.8167","118.3",1,1,100000
"538","Luoyang","Honan","China","34.669722","112.442222",1,1,260000
"539","Maoling","","China","34.335853","108.570328",3,1,180000
"540","Merv","","Turkmenistan","37.6628","62.1925",1,1,100000
"541","Pataliputra","near Patna","India","25.611","85.144",1,1,100000
"542","Pergamum","","Turkey","39.13225127","27.1836318",1,1,160000
"543","Peshawar","Purusapura, Pushkalavati","Pakistan","34.008","71.57849",1,1,100000
"544","Qufu","Lu","China","35.6","117.033333",1,1,170000
"545","Rome","","Italy","41.89474","12.4839",1,1,800000
"546","Seleucia","","Iraq","33.094444","44.522222",2,1,400000
"547","Taxilla","Taxila","Pakistan","33.75743141","72.82952293",1,1,100000
"548","Vaishali","","India","25.6833","85.081782",1,1,100000
"549","Xian","Sian, Changan, Xi'an","China","34.341485","108.940404",1,1,420000
"550","Alexandria","","Egypt","31.200092","29.918739",1,100,500000
"551","Antioch","","Turkey","36.20655","36.15722",2,100,330000
"552","Anuradhapura","Anuradha-Pura","Sri Lanka","8.35","80.383333",1,100,200000
"553","Apamea","","Turkey","35.41853326","36.40475674",3,100,100000
"554","Cadiz","","Spain","36.52978","-6.29465",1,100,65000
"555","Capua","","Italy","41.09971","14.22013",1,100,170000
"556","Carthage","","Tunisia","36.858056","10.330833",3,100,250000
"557","Ephesus","","Turkey","37.94049284","27.34104109",3,100,200000
"558","Luoyang","Honan","China","34.669722","112.442222",2,100,420000
"559","Luoyang","Honan","China","34.669722","112.442222",1,100,420000
"560","Madurai","","India","9.91735","78.11962",1,100,50000
"561","Merv","","Turkmenistan","37.6628","62.1925",1,100,100000
"562","Pataliputra","near Patna","India","25.611","85.144",1,100,100000
"563","Pergamum","","Turkey","39.13225127","27.1836318",1,100,140000
"564","Peshawar","Purusapura, Pushkalavati","Pakistan","34.008","71.57849",1,100,100000
"565","Rome","","Italy","41.89474","12.4839",1,100,450000
"566","Rome","","Italy","41.89474","12.4839",1,100,1000000
"567","Seleucia","","Iraq","33.094444","44.522222",2,100,400000
"568","Smyrna","Izmir","Turkey","38.41273","27.13838",1,100,125000
"569","Taxilla","Taxila","Pakistan","33.75743141","72.82952293",1,100,150000
"570","Vaishali","","India","25.6833","85.081782",1,100,100000
"571","Xian","Sian, Changan, Xi'an","China","34.341485","108.940404",1,100,100000
"572","Alexandria","","Egypt","31.200092","29.918739",1,200,600000
"573","Antioch","","Turkey","36.20655","36.15722",2,200,400000
"574","Anuradhapura","Anuradha-Pura","Sri Lanka","8.35","80.383333",1,200,200000
"575","Apamea","","Turkey","35.41853326","36.40475674",3,200,120000
"576","Capua","","Italy","41.09971","14.22013",1,200,240000
"577","Carthage","","Tunisia","36.858056","10.330833",3,200,300000
"578","Ephesus","","Turkey","37.94049284","27.34104109",3,200,200000
"579","Kayseri","Caesareia, Mazaca","Turkey","38.73222","35.48528",2,200,100000
"580","Linzi","","China","36.8167","118.3",1,200,100000
"581","Luoyang","Honan","China","34.669722","112.442222",1,200,100000
"582","Pataliputra","near Patna","India","25.611","85.144",1,200,100000
"583","Pergamum","","Turkey","39.13225127","27.1836318",1,200,170000
"584","Peshawar","Purusapura, Pushkalavati","Pakistan","34.008","71.57849",1,200,100000
"585","Rome","","Italy","41.89474","12.4839",1,200,1200000
"586","Smyrna","Izmir","Turkey","38.41273","27.13838",1,200,100000
"587","Taxilla","Taxila","Pakistan","33.75743141","72.82952293",1,200,100000
"588","Vaishali","","India","25.6833","85.081782",1,200,100000
"589","Trabzon","Trebizond","Turkey","41.00145","39.717806",3,260,66000
"590","Alexandria","","Egypt","31.200092","29.918739",1,300,500000
"591","Antioch","","Turkey","36.20655","36.15722",2,300,330000
"592","Anuradhapura","Anuradha-Pura","Sri Lanka","8.35","80.383333",1,300,100000
"593","Capua","","Italy","41.09971","14.22013",1,300,170000
"594","Carthage","","Tunisia","36.858056","10.330833",3,300,300000
"595","Ctesiphon","Taq-I  Kisra","Iraq","33.09378746","44.58006701",1,300,100000
"596","Ephesus","","Turkey","37.94049284","27.34104109",3,300,125000
"597","Luoyang","Honan","China","34.669722","112.442222",1,300,250000
"598","Merida","Emerita","Spain","38.91611","-6.34366",1,300,100000
"599","Merv","","Turkmenistan","37.6628","62.1925",1,300,100000
"600","Milan","","Italy","45.465453","9.198786",1,300,100000
"601","Nanjing","Nanking","China","32.05","118.766667",1,300,100000
"602","Nicomedia","","Turkey","40.766667","29.916667",1,300,100000
"603","Rome","","Italy","41.89474","12.4839",1,300,1000000
"604","Taxilla","Taxila","Pakistan","33.75743141","72.82952293",1,300,100000
"605","Trier","Treves","Germany","49.75565","6.63935",1,300,100000
"606","Ujjain","","India","23.18239","75.77643",3,300,100000
"607","Vaishali","","India","25.6833","85.081782",1,300,200000
"608","Alexandria","","Egypt","31.200092","29.918739",1,361,125000
"609","Antioch","","Syria/Turkey","36.20655","36.15722",2,361,150000
"610","Arles","","France","43.6767","4.6278",1,361,40000
"611","Carthage","","Tunisia","36.8581","10.3308",3,361,66000
"612","Ctesiphon","Taq-I  Kisra","Iraq","33.09378746","44.58006701",1,361,250000
"613","Damascus","","Syria","33.5102","36.29128",1,361,40000
"614","Edessa","Urfa","Turkey","37.15","38.8",1,361,75000
"615","Handan","Ye","China","36.6","114.483333",3,361,120000
"616","Hippos","Hippo","Israel","32.77907253","35.65948301",3,361,40000
"617","Jerusalem","","Israel","31.76904","35.21633",1,361,50000
"618","Leptis","Leptis Magna","Libya","32.63777029","14.29232884",3,361,50000
"619","Liaotung","penninsula","China","40.5","121.5",3,361,40000
"620","Milan","","Italy","45.465453","9.198786",1,361,40000
"621","Nanjing","Nanking","China","32.05","118.766667",1,361,150000
"622","Nishapur","","Iran","36.213333","58.795833",1,361,50000
"623","Patna","","India","25.610533","85.14145",1,361,150000
"624","Pyongyang","P'yongyang, Tonggoo","Dem. People's Republic of Korea","39.03385","125.75432",1,361,50000
"625","Rome","","Italy","41.89474","12.4839",1,361,150000
"626","Teotihuacan","","Mexico","19.69291001","-98.84606",1,361,90000
"627","Thessaloniki","Salonica, Thessalonica","Greece","40.63935","22.944606",1,361,42000
"628","Trier","Treves","Germany","49.75565","6.63935",1,361,60000
"629","Ujjain","","India","23.18239","75.77643",3,361,80000
"630","Vienne","","France","45.51667","4.86667",3,361,45000
"631","Xian","Sian, Changan, Xi'an","China","34.341485","108.940404",1,361,80000
"632","Alexandria","","Egypt","31.200092","29.918739",1,400,200000
"633","Antioch","","Turkey","36.20655","36.15722",2,400,270000
"634","Capua","","Italy","41.09971","14.22013",1,400,100000
"635","Caracol","El Caracol","Mexico","20.6792","-88.5707",3,400,100000
"636","Carthage","","Tunisia","36.858056","10.330833",3,400,270000
"637","Ctesiphon","Taq-I  Kisra","Iraq","33.09378746","44.58006701",1,400,250000
"638","Datong","Taitong, Tatung","China","40.083333","113.3",1,400,100000
"639","Handan","Ye","China","36.6","114.483333",3,400,100000
"640","Istanbul","Constantinople","Turkey","41.005275","28.976944",1,400,400000
"641","Luoyang","Honan","China","34.669722","112.442222",1,400,200000
"642","Merida","Emerita","Spain","38.91611","-6.34366",1,400,100000
"643","Merv","","Turkmenistan","37.6628","62.1925",1,400,100000
"644","Nanjing","Nanking","China","32.05","118.766667",1,400,300000
"645","Rome","","Italy","41.89474","12.4839",1,400,800000
"646","Taxilla","Taxila","Pakistan","33.75743141","72.82952293",1,400,100000
"647","Teotihuacan","","Mexico","19.69291001","-98.84606",1,400,100000
"648","Tikal","Tical","Guatemala","17.222094","-89.623614",1,400,100000
"649","Xian","Sian, Changan, Xi'an","China","34.341485","108.940404",1,400,100000
"650","Alexandria","","Egypt","31.200092","29.918739",1,500,100000
"651","Alexandria","","Egypt","31.200092","29.918739",1,500,200000
"652","Antioch","","Syria/Turkey","36.20655","36.15722",2,500,150000
"653","Antioch","","Turkey","36.20655","36.15722",2,500,250000
"654","Caracol","El Caracol","Mexico","20.6792","-88.5707",3,500,100000
